source_address_asn;Organization;meta_destination_address;transmit_time;receive_time;send_receive_time_diff;ixp;type;date;file_type;filename
1916;RNP;132.255.98.1;1650357434822351442;1650357434894695916;72.344474;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;132.255.99.129;1650357434823606507;1650357434894815554;71.209047;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;138.121.68.254;1650357439731090425;1650357439803938450;72.848025;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;138.121.69.254;1650357439731142298;1650357439804335586;73.193288;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;138.121.70.254;1650357439731187608;1650357439804873089;73.685481;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;138.121.71.254;1650357439731236878;1650357439805483877;74.246999;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;146.134.1.105;1650357448192945411;1650357448219009058;26.063647;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;146.134.24.254;1650357448193809083;1650357448219712733;25.90365;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.80.254;1650357452417303465;1650357452435689742;18.386277;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.102.3;1650357452417357676;1650357452437185876;19.8282;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.105.25;1650357452417423978;1650357452437206459;19.782481;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.128.158;1650357452417481642;1650357452437509386;20.027744;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.142.161;1650357452417754679;1650357452437525755;19.771076;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.141.175;1650357452417704436;1650357452437827579;20.123143;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.149.220;1650357452418184032;1650357452438451760;20.267728;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.200.252;1650357452419073976;1650357452439073084;19.999108;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.184.254;1650357452418609878;1650357452439210398;20.60052;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.186.254;1650357452418713523;1650357452439365732;20.652209;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.185.254;1650357452418661175;1650357452439522223;20.861048;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.188.254;1650357452418835489;1650357452439680554;20.845065;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.189.254;1650357452418890362;1650357452439714085;20.823723;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.190.254;1650357452418956838;1650357452439787758;20.83092;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.163.255.254;1650357452420944139;1650357452440712021;19.767882;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.161.9.254;1650357452390357529;1650357452460918955;70.561426;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.161.43.11;1650357452390551761;1650357452460964863;70.413102;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.161.30.190;1650357452390485687;1650357452461131455;70.645768;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.161.52.9;1650357452390716922;1650357452461142643;70.425721;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.161.44.16;1650357452390601054;1650357452461222399;70.621345;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.161.69.254;1650357452390781764;1650357452461296881;70.515117;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.161.100.245;1650357452390997251;1650357452461833859;70.836608;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.161.192.23;1650357452392367916;1650357452464121785;71.753869;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.161.7.254;1650357452390164907;1650357452465100089;74.935182;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.161.10.15;1650357452390416195;1650357452465468374;75.052179;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.161.110.126;1650357452391049832;1650357452465600921;74.551089;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.9.254;1650357452445425911;1650357452512957542;67.531631;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.15.126;1650357452445601705;1650357452512982349;67.380644;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.11.250;1650357452445531458;1650357452512987535;67.456077;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.10.254;1650357452445478816;1650357452513320919;67.842103;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.111.252;1650357452446375770;1650357452513615188;67.239418;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.85.250;1650357452446291282;1650357452514008822;67.71754;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.29.253;1650357452446093704;1650357452515142187;69.048483;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.133.129;1650357452447706776;1650357452516185319;68.478543;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.138.1;1650357452447863236;1650357452516345676;68.48244;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.134.254;1650357452447760831;1650357452516384219;68.623388;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.135.2;1650357452447810415;1650357452516389432;68.579017;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.144.1;1650357452448018427;1650357452516451767;68.43334;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.149.1;1650357452448240831;1650357452516537509;68.296678;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.160.111;1650357452448377230;1650357452516855475;68.478245;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.150.3;1650357452448304897;1650357452516884135;68.579238;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.145.234;1650357452448067222;1650357452517162441;69.095219;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.170.1;1650357452448851202;1650357452517190627;68.339425;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.166.8;1650357452448735146;1650357452517464429;68.729283;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.171.209;1650357452448906523;1650357452517490025;68.583502;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.21.7;1650357452445740309;1650357452517616021;71.875712;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.176.21;1650357452448972583;1650357452517726496;68.753913;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.163.99;1650357452448613975;1650357452517838969;69.224994;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.177.210;1650357452449070448;1650357452517864254;68.793806;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.24.236;1650357452445916307;1650357452518559204;72.642897;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.147.1;1650357452448185339;1650357452518745723;70.560384;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.189.1;1650357452450608868;1650357452518847715;68.238847;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.190.194;1650357452450659471;1650357452519103069;68.443598;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.200.65;1650357452450809719;1650357452519229500;68.419781;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.201.1;1650357452450877514;1650357452519386839;68.509325;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.202.129;1650357452450929204;1650357452519415051;68.485847;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.203.12;1650357452450987746;1650357452519667581;68.679835;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.209.3;1650357452451238271;1650357452519774191;68.53592;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.207.1;1650357452451185272;1650357452519786701;68.601429;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.25.254;1650357452445979955;1650357452520260851;74.280896;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.167.25;1650357452448784636;1650357452520674218;71.889582;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.218.1;1650357452451733559;1650357452521051045;69.317486;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.220.1;1650357452452883691;1650357452521183129;68.299438;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.205.1;1650357452451083254;1650357452521374508;70.291254;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.223.170;1650357452453008592;1650357452521458392;68.4498;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.237.22;1650357452453414699;1650357452521648664;68.233965;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.224.142;1650357452453078171;1650357452521865124;68.786953;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.227.254;1650357452453245708;1650357452522087815;68.842107;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.214.1;1650357452451521965;1650357452522283123;70.761158;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.22.236;1650357452445795998;1650357452522559943;76.763945;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.254.200;1650357452454092493;1650357452522588399;68.495906;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.255.201;1650357452454156252;1650357452522676927;68.520675;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.252.55;1650357452453949198;1650357452522987565;69.038367;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.213.1;1650357452451451587;1650357452524024242;72.572655;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;150.165.27.236;1650357452446044832;1650357452526703405;80.658573;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.0.82;1650357469361535111;1650357469384486502;22.951391;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.2.172;1650357469361591518;1650357469384525451;22.933933;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.3.1;1650357469361647103;1650357469385278364;23.631261;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.4.1;1650357469361694705;1650357469385295804;23.601099;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.88.254;1650357469364304379;1650357469385301952;20.997573;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.9.51;1650357469361988393;1650357469385369228;23.380835;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.7.1;1650357469361868304;1650357469385380746;23.512442;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.8.1;1650357469361935901;1650357469385415929;23.480028;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.12.1;1650357469362144976;1650357469386305845;24.160869;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.238.200;1650357469364790304;1650357469386337823;21.547519;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.13.1;1650357469362194407;1650357469386536500;24.342093;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.14.1;1650357469362286985;1650357469386672086;24.385101;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.16.1;1650357469363495911;1650357469387583034;24.087123;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.96.1;1650357469364370113;1650357469387600931;23.230818;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.21.1;1650357469363740405;1650357469387850578;24.110173;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.15.170;1650357469362340238;1650357469387869093;25.528855;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.17.73;1650357469363550139;1650357469387874613;24.324474;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.71.1;1650357469364205442;1650357469387909323;23.703881;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.30.1;1650357469363967350;1650357469387915448;23.948098;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.24.1;1650357469363897316;1650357469388027164;24.129848;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.19.75;1650357469363672377;1650357469388039915;24.367538;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.18.1;1650357469363603352;1650357469388045201;24.441849;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.99.1;1650357469364478773;1650357469388050029;23.571256;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.98.1;1650357469364428227;1650357469388054604;23.626377;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.100.30;1650357469364534859;1650357469388110352;23.575493;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.171.1;1650357469364582650;1650357469388491255;23.908605;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.240.1;1650357469364843447;1650357469389114227;24.27078;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.234.1;1650357469364686288;1650357469389567712;24.881424;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;161.24.11.210;1650357469362089832;1650357469391543312;29.45348;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;200.19.16.53;1650357591715537104;1650357591716094048;0.556944;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;200.17.52.225;1650357591690505926;1650357591718245288;27.739362;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;200.17.68.1;1650357591691578163;1650357591719041988;27.463825;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;200.17.66.254;1650357591691472311;1650357591720817414;29.345103;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
1916;RNP;200.17.67.231;1650357591691522581;1650357591721171762;29.649181;br-poa;sym;2022-04-19;br-poa /24;IXP-Asymmetry-24_PINGER-br-poa_DRAIN-nl-ens#ipv4,poa,ens_2022-04-19-08h29m.csv
